Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,poblacion,icvu,ingreso_promedio,Precio_CLP_Actual,Grupo
130000000,3653.0,161893.0,ElBosque,ElBosque,3,1,180.0,180.0,2,8853775,Agente Propiedades,185000,39.8,580000,148987532,0
110000000,3091.0,136986.0,ElBosque,ElBosque,7,2,174.0,200.0,2,9427529,Agente Propiedades,185000,39.8,580000,126066373,3
416403000,11700.0,518559.0,Huechuraba,PedroFontovaconelRoble,4,3,140.0,365.0,2,8997880,Unne,110000,49.3,800000,477184266,3
180000000,5058.0,224159.0,Santiago,Zenteno,4,2,134.0,102.0,2,7907757,Houm,505000,62.4,1200000,206290429,0
65000000,1826.0,80946.0,Lampa,Robleblanco292lampa,4,2,250.0,200.0,3,8656141,Unne,120000,43.7,670000,74473373,0
440000000,12363.0,547945.0,SanMiguel,Ciudaddelniño,3,2,120.0,650.0,0,10841631,Tsi Property,120000,55.3,900000,504224708,0
675498200,18980.0,841218.0,Providencia,DiegodeAlmagro,3,4,182.0,497.0,0,6328681,Sucursal Cantagallo,155000,75.1,2400000,774098920,3
150000000,4215.0,186800.0,Nunoa,Portalñuñoa,3,2,100.0,150.0,2,7407390,Italprop Propiedades,250000,68.7,1700000,171908691,0
140000000,3934.0,174346.0,LoEspejo,lahabana,3,1,123.0,147.0,2,9523287,Easyprop,115000,35.9,490000,160448111,0
227420100,6390.0,283213.0,Colina,EstanciaLiray,4,3,130.0,280.0,3,9312809,Vivaqui Propiedades,180000,53.1,920000,260616022,3
73000000,2051.0,90909.0,PuenteAlto,LuisMatteLarrain/PasajeDaniela,2,1,130.0,152.0,1,7762090,Procasa Adrián Ulloa Propiedades,650000,42.1,680000,83649994,0
202863000,5700.0,252631.0,Quilicura,AvLasTorresconCaminodelCerro,3,2,98.0,191.0,1,6772680,Unne,250000,47.5,780000,232474386,0
168500000,4734.0,209838.0,ElBosque,Observatorio,3,2,120.0,360.0,3,9961740,Mi Llave,185000,39.8,580000,193076095,0
80000000,2248.0,99626.0,PuenteAlto,Av.CanalTroncalSanFrancisco/LasNieves,5,1,85.0,68.0,1,7895353,Procasa Adrián Ulloa Propiedades,650000,42.1,680000,91684635,0
75000000,2107.0,93400.0,Santiago,Almirantelatorre/generalcarrera,2,1,62.0,62.0,0,9107513,Propiedades Centro Santiago SPA,505000,62.4,1200000,85933953,0
72069750,2025.0,89751.0,IsladeMaipo,Villaelgomero,3,1,68.0,148.0,0,10248520,Movahome Corredores Integrados,40000,42.0,620000,82589584,0
1391569000,39100.0,1732963.0,LaReina,PrincipedeGales/SalvadorIzquierdo,4,3,295.0,1150.0,0,3508925,Vivaqui Propiedades,100000,70.3,1900000,1594692718,2
1831105500,51450.0,2280331.0,Vitacura,Parquebicentenario-avvitacura/franciscodeaguirre,4,6,500.0,686.0,18,9328662,Alonso Baeza Rivera y Cía. Ltda. (Kennedy),85000,78.5,3200000,2098387221,2
676210000,19000.0,842105.0,LoBarnechea,CaminoelRefugio/CaminoelArrayan,4,3,480.0,5000.0,3,10547945,Alonso Baeza Rivera y Cía. Ltda. (Kennedy),120000,74.8,2600000,774914620,1
120000000,3372.0,149440.0,LoPrado,floridordelprado5875,3,1,120.0,180.0,3,9976368,Unne,110000,38.4,550000,137526953,0
476906000,13400.0,593905.0,Santiago,Erasmoescala,7,3,318.0,498.0,1,5714065,Foix Realty 100,505000,62.4,1200000,546518732,3
302515000,8500.0,376731.0,Nunoa,MetroSimónBolívar,3,3,93.0,121.0,1,9958307,Schumacher Propiedades,250000,68.7,1700000,346672330,3
110000000,3091.0,136986.0,LaCisterna,LaCisterna,2,1,85.0,145.0,1,9737075,Bustos & Asociados,100000,51.4,820000,126066373,0
66909200,1880.0,83324.0,Pudahuel,Pudahuel,3,1,62.0,116.0,0,9519373,Agente Propiedades,260000,44.3,710000,76675762,0
77443840,2176.0,96443.0,Talagante,Talagante,3,1,62.0,90.0,2,9043270,Agente Propiedades,75000,45.8,700000,88748116,0
605030000,17000.0,753462.0,Nunoa,DubleAlmeydaconJoseDomingoCañas.,3,2,600.0,600.0,1,9153973,Mi Llave,250000,68.7,1700000,693344660,3
200000000,5620.0,249066.0,Nunoa,Ñuñoa,4,2,150.0,226.0,2,9025876,Agente Propiedades,250000,68.7,1700000,229211588,0
490000000,13768.0,610212.0,LasCondes,Cuartocentenarioconalonsodecamargo,4,4,150.0,300.0,6,10772866,Unne,310000,76.2,2800000,561527605,3
754508000,21200.0,939611.0,LasCondes,CasaenventaenCarlosPeñaOtaegui-LosDominicos,3,3,252.0,805.0,3,9665667,Easyprop,310000,76.2,2800000,864641576,3
624960400,17560.0,778282.0,LaReina,PrincipedeGales/Ossandón,10,4,222.0,799.0,8,6086766,Sucursal El Bosque Sur,100000,70.3,1900000,716184249,2
130000000,3653.0,161893.0,Maipu,RenéOlivaresBecerracon4Poniente,2,3,96.0,142.0,2,8898418,Unne,580000,50.2,850000,148987532,0
352341000,9900.0,438781.0,Colina,Colina,3,3,124.0,340.0,4,9969280,PROPERTY BROKER  Gestión Inmobiliaria,180000,53.1,920000,403771302,3
266925000,7500.0,332410.0,Lampa,Chicauma,3,3,131.0,252.0,0,9516138,Sucursal El Bosque Sur,120000,43.7,670000,305887350,3
286000000,8036.0,356164.0,Santiago,ManuelAntonioTocornal,5,2,252.0,299.0,3,6449652,Houm,505000,62.4,1200000,327748099,3
113888000,3200.0,141828.0,Maipu,Longitudinal/parqueBustamante,3,1,60.0,120.0,2,8470639,Unne,580000,50.2,850000,130511936,0
532070500,14950.0,662603.0,LaReina,Simonbolivar,5,3,231.0,600.0,0,10245614,Nativo Propiedades,100000,70.3,1900000,609735451,3
140000000,3934.0,174346.0,Maipu,Av4poniente,5,2,70.0,101.0,0,8479484,Unne,580000,50.2,850000,160448111,3
1138880000,32000.0,1418281.0,LoBarnechea,BernardoLarraín/paseodealcalá,5,5,370.0,1050.0,5,9269802,Unne,120000,74.8,2600000,1305119360,2
622825000,17500.0,775623.0,LasCondes,Apoquindo,3,4,136.0,410.0,0,8943951,Unne,310000,76.2,2800000,713737150,3
996520000,28000.0,1240996.0,LoBarnechea,PadreAlfredoArteaga/LosPatos,2,2,120.0,1431.0,0,6088209,Sucursal Cantagallo,120000,74.8,2600000,1141979440,3
128000000,3597.0,159402.0,Santiago,5deAbril/LuisInfanteCerda,8,4,102.0,140.0,0,9955157,Aleida Lama Propiedades,505000,62.4,1200000,146703573,3
370136000,10400.0,460941.0,SanMiguel,ComandanteWhiteside//LaMarina,6,2,186.0,429.0,2,10249159,Unne,120000,55.3,900000,424163792,3
95000000,2669.0,118306.0,PuenteAlto,AvMexico/ElPeral/VillaAndesdelSur,3,1,96.0,44.0,0,6662176,Jaime Moris Propiedades (Providencia),650000,42.1,680000,108855112,0
580000000,16297.0,722291.0,Providencia,Campusorienteuc,9,5,289.0,488.0,0,9747476,Mi Llave,155000,75.1,2400000,664672819,2
177950000,5000.0,221606.0,LaFlorida,Paicaví,3,3,90.0,100.0,1,9515261,Schumacher Propiedades,400000,53.6,950000,203924900,3
1313271000,36900.0,1635456.0,Vitacura,Caminodelminero,7,5,740.0,1300.0,0,6082581,Sucursal El Bosque Sur,85000,78.5,3200000,1504965762,2
284364100,7990.0,354127.0,PenaloLen,Hermosacasaparacompartirenfamilia,7,3,207.0,207.0,0,10839955,Grupo Premium Propiedades Santiago,260000,52.8,870000,325871990,3
765185000,21500.0,952908.0,Colina,Avdachicureo,4,6,400.0,5000.0,8,11180719,Nexxos,180000,53.1,920000,876877070,1
130000000,3653.0,161893.0,Maipu,FranciscoPizarro,5,2,190.0,250.0,2,5623065,Houm,580000,50.2,850000,148987532,3
450000000,12644.0,560399.0,QuintaNormal,nuevaimperial/generalVelásquez,6,4,200.0,400.0,0,8670766,Easyprop,130000,47.2,750000,515685287,3
270000000,7586.0,336239.0,PenaloLen,Peñalolén,4,3,121.0,200.0,1,7250439,Agente Propiedades,260000,52.8,870000,309394858,3
818570000,23000.0,1019390.0,LaReina,PadreHurtado/ValenzuelaPuelma,4,3,275.0,1343.0,1,3170405,Alonso Baeza Rivera y Cía. Ltda.,100000,70.3,1900000,938054540,3
390000000,10958.0,485679.0,Macul,loslimoneroconRamóncruzMontt,3,1,650.0,650.0,8,9406769,Unne,135000,56.2,980000,446921811,0
129000000,3625.0,160648.0,Santiago,Arauco,3,1,120.0,120.0,0,6085224,Houm,505000,62.4,1200000,147845552,0
565525100,15890.0,704265.0,Providencia,HernandodeAguirre/EliecerParada,5,3,178.0,412.0,3,10241895,Sucursal El Bosque Sur,155000,75.1,2400000,648073332,3
73279810,2059.0,91258.0,PuenteAlto,PuenteAlto,3,2,58.0,134.0,2,8763389,Agente Propiedades,650000,42.1,680000,83976274,0
188271100,5290.0,234460.0,Buin,Altosacramentoii,3,3,81.0,206.0,0,8100026,Foix Realty 100,90000,44.2,680000,215752544,3
103211000,2900.0,128532.0,EstacionCentral,Ruiztagle/hogardecristo,2,1,88.0,57.0,0,9747493,Mi Llave,200000,46.8,720000,118276442,0
115000000,3231.0,143213.0,PuenteAlto,Géminis217,5,2,100.0,138.0,1,10250165,Arsen Propiedades,650000,42.1,680000,131776270,3
291660050,8195.0,363213.0,Huechuraba,Santarosa,4,4,160.0,207.0,2,8167245,Unne,110000,49.3,800000,334232911,3
85000000,2388.0,105853.0,PedroAguirreCerda,PedroAguirreCerda,7,1,121.0,182.0,3,10254590,,115000,41.2,620000,97394532,3
372000000,10452.0,463263.0,LaReina,LaReina,3,2,160.0,160.0,0,8380686,Agente Propiedades,100000,70.3,1900000,426284611,0
512140100,14390.0,637783.0,LoBarnechea,Arrayan/arrayan,3,3,192.0,1037.0,5,8637821,Sucursal Cantagallo,120000,74.8,2600000,586895862,3
298000000,8373.0,371108.0,LaFlorida,RojasMagallanes/LasAraucarias,4,3,142.0,275.0,0,8167464,Jaime Moris Propiedades (Providencia),400000,53.6,950000,341492638,3
260000000,7305.0,323786.0,PuenteAlto,PuenteAlto,5,3,136.0,205.0,1,6863570,Agente Propiedades,650000,42.1,680000,297934279,3
90398600,2540.0,112576.0,SanBernardo,SanBernardo,2,1,70.0,90.0,0,8853816,Agente Propiedades,320000,40.5,620000,103593849,0
180000000,5058.0,224159.0,SanMiguel,Montreal,3,1,80.0,350.0,3,8098094,Houm,120000,55.3,900000,206290429,0
120000000,3372.0,149440.0,Maipu,PortalesdeSantaana,3,2,74.0,107.0,0,8584836,Unne,580000,50.2,850000,137526953,0
921781000,25900.0,1147922.0,LasCondes,MartíndeZamora/ColegiosVillaMaría,5,2,240.0,505.0,0,5613210,Propiedades Ricardo Vial y Cia. Ltda.,310000,76.2,2800000,1056330982,3
63000000,1770.0,78456.0,Maipu,VillaIsabelRiquelme,2,1,50.0,100.0,0,9168576,Unne,580000,50.2,850000,72189415,0
250000000,7024.0,311333.0,LaCisterna,Metroloovalle,4,4,200.0,350.0,2,9981287,Mi Llave,100000,51.4,820000,286473700,3
644001050,18095.0,801994.0,LasCondes,LasCondes,6,7,800.0,1092.0,6,8570163,Agente Propiedades,310000,76.2,2800000,738004213,2
206422000,5800.0,257064.0,PuenteAlto,AvenidaCentral1725,4,3,140.0,320.0,2,9062644,Unne,650000,42.1,680000,236552884,3
371915500,10450.0,463158.0,PenaloLen,AmigosdeLaMúsica,3,3,142.0,342.0,0,6948207,Sucursal Cantagallo,260000,52.8,870000,426203041,3
601471000,16900.0,749030.0,Colina,CondominioLasCampiñasSur,5,5,270.0,3600.0,8,9116516,Easyprop,180000,53.1,920000,689266162,1
301000000,8457.0,374844.0,Macul,Macul,6,3,153.0,321.0,3,9025866,Agente Propiedades,135000,56.2,980000,344918576,3
1067700000,30000.0,1329639.0,LasCondes,Felizdeamesti,6,3,300.0,610.0,6,9332155,VALVAL,310000,76.2,2800000,1223549400,2
230000000,6462.0,286426.0,SanMiguel,SanMiguel,3,2,125.0,300.0,3,9125310,Agente Propiedades,120000,55.3,900000,263552541,0
255892100,7190.0,318670.0,Lampa,Avda.Elparque,3,3,123.0,304.0,2,8665948,Easyprop,120000,43.7,670000,293244006,3
107659750,3025.0,134072.0,Pudahuel,Pasajehuapiconancahual,3,2,80.0,120.0,1,9529155,Easyprop,260000,44.3,710000,123374565,0
1162013500,32650.0,1447090.0,Huechuraba,ConSanClemente,4,3,250.0,2300.0,6,7646002,Unne,110000,49.3,800000,1331629597,2
64000000,1798.0,79701.0,PuenteAlto,Eyzaguirre,3,1,90.0,100.0,1,10224027,,650000,42.1,680000,73331394,0
125000000,3512.0,155666.0,Lampa,Lampa,5,2,140.0,700.0,2,5874058,Agente Propiedades,120000,43.7,670000,143236850,3
249130000,7000.0,310249.0,LaFlorida,SantaAmalia,5,2,100.0,373.0,2,8124744,Unne,400000,53.6,950000,285494860,3
619266000,17400.0,771191.0,LasCondes,Dra.ErnestinaPérez-MonjasInglesas,4,4,195.0,400.0,2,10833395,Sucursal Cantagallo,310000,76.2,2800000,709658652,3
200000000,5620.0,249066.0,LaFlorida,Elmembrillar/vicuñamackenna,3,1,220.0,60.0,0,7234151,Propiedades Ricardo Vial y Cia. Ltda.,400000,53.6,950000,229211588,0
190000000,5339.0,236613.0,Maipu,Cercanoavenidacaminomelipillayavenidacentral,4,3,113.0,134.0,0,10784895,Unne,580000,50.2,850000,217751008,3
240000000,6743.0,298879.0,EstacionCentral,concónconcoronelsouperatrescuadraalameda,4,2,345.0,345.0,0,8471069,Unne,200000,46.8,720000,275013120,3
135000000,3793.0,168120.0,LaPintana,Losalmendrosponiente,8,4,133.0,195.0,0,10299292,Movahome Corredores Integrados,200000,33.2,450000,154697429,3
409285000,11500.0,509695.0,SanBernardo,JoaquinPrieto4785,4,4,186.0,2125.0,5,10226802,Mi Llave,320000,40.5,620000,469027270,3
120000000,3372.0,149440.0,Paine,entreavenidalosheroesyjardinlasamericas,3,2,84.0,91.0,2,10842895,Unne,80000,41.5,610000,137526953,0
80000000,2248.0,99626.0,Maipu,EstrelladeMar,2,1,64.0,96.0,1,6417865,Houm,580000,50.2,850000,91684635,0
320000000,8991.0,398506.0,Penaflor,LosNogalesdeDonToribio,7,5,400.0,5000.0,30,9338062,Grupo Premium Propiedades Santiago,95000,44.9,690000,366697755,1
546306500,15350.0,680332.0,Colina,¡preciorebajado!/piedraroja,3,4,208.0,641.0,3,6755663,Alonso Baeza Rivera y Cía. Ltda.,180000,53.1,920000,626049443,3
355900000,10000.0,443213.0,LaFlorida,Locaña,5,4,220.0,437.0,3,7407374,Italprop Propiedades,400000,53.6,950000,407849800,3
462670000,13000.0,576177.0,LasCondes,LasCondes,3,3,108.0,245.0,2,8815061,Agente Propiedades,310000,76.2,2800000,530204740,3
135000000,3793.0,168120.0,Maipu,SantaBerta,4,3,90.0,145.0,1,7416453,Houm,580000,50.2,850000,154697429,3
151257500,4250.0,188366.0,ElMonte,Preciosacasacampestre,6,2,130.0,230.0,0,10515056,Movahome Corredores Integrados,38000,40.1,580000,173336165,3
126949530,3567.0,158094.0,Quilicura,Quilicura,3,2,91.0,80.0,3,9985512,Vip Gestion Inmobiliaria,250000,47.5,780000,145480024,0
135000000,3793.0,168120.0,PadreHurtado,Eltrebolag-61626/av.Primeratransversal,3,2,77.0,140.0,0,10268202,Propiedades Centro Santiago SPA,65000,42.3,640000,154697429,0
444875000,12500.0,554016.0,LoBarnechea,Marinagolf/rapel,5,4,220.0,1550.0,0,9303321,Italprop Propiedades,120000,74.8,2600000,509812250,3
140000000,3934.0,174346.0,Penaflor,Pasadolineatrespormiraflores,3,2,57.0,211.0,3,11175705,Tsi Property,95000,44.9,690000,160448111,0
62000000,1742.0,77210.0,LaPintana,LaPintana,2,1,128.0,90.0,1,9892514,Agente Propiedades,200000,33.2,450000,71047435,0
423663360,11904.0,527601.0,EstacionCentral,antofagasta,1,1,100.0,744.0,0,6863403,Unne,200000,46.8,720000,485504402,0
380000000,10677.0,473225.0,Providencia,Providencia,4,3,225.0,225.0,2,8380711,Agente Propiedades,155000,75.1,2400000,435461231,3
120000000,3372.0,149440.0,LaCisterna,Av.AmericoVespucioConGranAvenida,4,1,130.0,264.0,2,10787268,,100000,51.4,820000,137526953,0
223861100,6290.0,278781.0,Santiago,Lasvelas,4,3,143.0,193.0,2,11529470,,505000,62.4,1200000,256537524,3
165000000,4636.0,205479.0,Renca,Renca,4,2,90.0,100.0,1,9529309,Agente Propiedades,160000,40.8,600000,189079167,0
127412200,3580.0,158670.0,Maipu,Maipú,4,3,90.0,121.0,1,10831711,Agente Propiedades,580000,50.2,850000,146010228,3
120000000,3372.0,149440.0,LaCisterna,A6cuadrasdeEstaciónIntermodalLaCisterna,3,1,100.0,364.0,1,9965591,Unne,100000,51.4,820000,137526953,0
135000000,3793.0,168120.0,PenaloLen,QuebradadeUmallaniconLagoOHiggins,4,2,117.0,152.0,3,10773929,Grupo Premium Propiedades Santiago,260000,52.8,870000,154697429,0
569440000,16000.0,709141.0,LasCondes,CarlosPeñaOtaegui/Miravalle,4,4,187.0,450.0,0,6100059,Sucursal Cantagallo,310000,76.2,2800000,652559680,3
170796410,4799.0,212698.0,EstacionCentral,Amediacuadradegeneralvelasquez,4,1,125.0,170.0,0,10842186,Unne,200000,46.8,720000,195727119,0
515699100,14490.0,642216.0,LaPintana,LosCipreses/LosDuraznos,4,2,311.0,2011.0,0,10247410,Tsi Property,200000,33.2,450000,590974360,3
130000000,3653.0,161893.0,Quilicura,Quilicura,3,3,80.0,140.0,2,9356382,Agente Propiedades,250000,47.5,780000,148987532,3
142004100,3990.0,176842.0,Lampa,ValleGrande,4,2,110.0,199.0,2,10464692,Grupo Premium Propiedades Santiago,120000,43.7,670000,162732070,0
462670000,13000.0,576177.0,Macul,QuilinentreMaculyElLibano,5,2,197.0,624.0,0,9329726,Mi Llave,135000,56.2,980000,530204740,3
363018000,10200.0,452077.0,LaFlorida,SantaSofia,4,3,199.0,384.0,2,7959395,Unne,400000,53.6,950000,416006796,3
35000000,983.0,43587.0,Lampa,alcaldemanuelhuichipococonjoaquinundurraga,1,1,55.0,71.0,1,10735543,Mi Llave,120000,43.7,670000,40091635,0
125000000,3512.0,155666.0,PuenteAlto,Lasmercedes,4,2,140.0,200.0,0,7406501,Italprop Propiedades,650000,42.1,680000,143236850,0
176170500,4950.0,219390.0,SanBernardo,barrionuevodenos,4,3,156.0,156.0,0,10490613,Mi Llave,320000,40.5,620000,201885651,3
1103290000,31000.0,1373960.0,LaReina,ValenzuelaPuelma/OnofreJarpa,4,4,324.0,1105.0,0,9284015,Propiedades Ricardo Vial y Cia. Ltda.,100000,70.3,1900000,1264334380,2
110000000,3091.0,136986.0,Maipu,PasajePiedradeAguilaYC61494/LasTinajas,2,1,96.0,96.0,1,9987661,Propiedades Centro Santiago SPA,580000,50.2,850000,126066373,0
626028100,17590.0,779612.0,Vitacura,¡seaceptanofertas!/clubdepolo,4,2,125.0,330.0,2,10786169,Alonso Baeza Rivera y Cía. Ltda.,85000,78.5,3200000,717407798,3
166900000,4690.0,207846.0,Maipu,CiudadSatélite,4,4,115.0,130.0,1,5423378,Unne,580000,50.2,850000,191281556,3
380813000,10700.0,474238.0,LasCondes,LosDominicos/ErnestinaPérez,3,2,150.0,150.0,2,8814241,Sucursal El Bosque Sur,310000,76.2,2800000,436399286,0
320310000,9000.0,398892.0,LaFlorida,AltoMacul/2estacionamiento,3,3,114.0,299.0,2,8052114,Acom Propiedades,400000,53.6,950000,367064820,3
167273000,4700.0,208310.0,Maipu,Maipú,4,4,100.0,135.0,2,9063166,SyA Propiedades LTDA.,580000,50.2,850000,191689406,3
1156675000,32500.0,1440442.0,LoBarnechea,Clubdegolfladehesa,6,5,344.0,723.0,0,3506759,Vivaqui Propiedades,120000,74.8,2600000,1325511850,2
210000000,5901.0,261519.0,Cerrillos,Av.Aeropuerto/Obpo.JavierVásquez,4,3,85.0,147.0,0,9520100,Propiedades Centro Santiago SPA,90000,48.7,760000,240672167,3
140000000,3934.0,174346.0,PuenteAlto,JuandeDiosMalebrán,4,3,78.0,78.0,1,6113559,Houm,650000,42.1,680000,160448111,3
140000000,3934.0,174346.0,Maipu,VillaJardindelsur,5,3,90.0,110.0,0,8884895,Unne,580000,50.2,850000,160448111,3
98000000,2754.0,122042.0,Paine,copihuesesquinapadremateo,2,1,55.0,90.0,2,10842923,Unne,80000,41.5,610000,112321835,0
288279000,8100.0,359002.0,LaReina,MA-PaulaJaraquemada/JoséArrieta,4,2,98.0,360.0,2,11529120,Nexxos,100000,70.3,1900000,330358338,3
240000000,6743.0,298879.0,Santiago,Clubhipico,6,2,285.0,300.0,0,9747516,Mi Llave,505000,62.4,1200000,275013120,3
184500000,5184.0,229763.0,SanBernardo,Barriosnuevosdenos,5,3,120.0,160.0,1,11528930,Mi Llave,320000,40.5,620000,211429336,3
70000000,1967.0,87173.0,LoEspejo,C.Monterrey/Sta.Anita,3,1,120.0,136.0,1,8793290,Procasa Adrián Ulloa Propiedades,115000,35.9,490000,80224056,0
115000000,3231.0,143213.0,LaFlorida,SanAntoniodePaduaYC60571/SanJusto,3,1,60.0,128.0,0,9107504,Propiedades Centro Santiago SPA,400000,53.6,950000,131776270,0
140000000,3934.0,174346.0,Maipu,Villapeguendo,3,2,60.0,110.0,0,8898447,Unne,580000,50.2,850000,160448111,0
245571000,6900.0,305817.0,Huechuraba,Casaenventafueradecondominio,3,2,118.0,159.0,2,11527951,Nexxos,110000,49.3,800000,281416362,0
131683000,3700.0,163989.0,Maipu,Av3ponienteconNuevaSanMartin,3,2,70.0,161.0,1,9475218,Vivanco Propiedades,580000,50.2,850000,150904426,0
516624440,14516.0,643368.0,LaPintana,LosCipreses/LosDuraznos,4,2,311.0,2011.0,0,6231895,Tsi Property,200000,33.2,450000,592034770,3
155457120,4368.0,193595.0,PuenteAlto,algorta05426,3,2,63.0,192.0,0,10488714,Grupo Premium Propiedades Santiago,650000,42.1,680000,178148793,0
494701000,13900.0,616066.0,Vitacura,Luiscarrera/vitacura,3,2,117.0,360.0,3,11139082,Nexxos,85000,78.5,3200000,566911222,0
1459190000,41000.0,1817173.0,LasCondes,CaminoLaFuente/PiedraRoja,6,9,540.0,1850.0,10,6086184,Sucursal Cantagallo,310000,76.2,2800000,1672184180,2
818570000,23000.0,1019390.0,LaReina,ValenzuelaPuelma-PadreHurtado,5,3,220.0,1343.0,7,11165347,Nexxos,100000,70.3,1900000,938054540,2
300000000,8429.0,373599.0,Macul,EnriqueBarrenechea,4,2,130.0,350.0,1,9083035,Houm,135000,56.2,980000,343776596,3
104900000,2947.0,130635.0,PuenteAlto,CalleEjércitoLibertadoryLuisMatteLarrain,4,2,73.0,109.0,0,9305349,Grupo Premium Propiedades Santiago,650000,42.1,680000,120193336,0
140000000,3934.0,174346.0,SanJoaquin,MA-CasaVarasMenaconJuanPlanas130/240m2,3,2,103.0,240.0,2,11159954,Nexxos,110000,45.6,700000,160448111,0
497904100,13990.0,620055.0,Colina,JoséRabat/PadreSergioCorrea,3,4,170.0,480.0,0,10253149,Toro Guzmán Propiedades,180000,53.1,920000,570581870,3
402167000,11300.0,500831.0,LaReina,LaReina,6,4,164.0,526.0,4,8814822,Agente Propiedades,100000,70.3,1900000,460870274,3
130000000,3653.0,161893.0,Penaflor,VillaLosPresidentes,3,1,117.0,295.0,3,9579541,Unne,95000,44.9,690000,148987532,0
110000000,3091.0,136986.0,LaGranja,Valdivia/PuntaArenas,4,4,150.0,300.0,1,9721544,Jorge Pablo Caro Propiedades,140000,37.5,540000,126066373,3
551645000,15500.0,686980.0,Providencia,LautaroconCaupolicán,4,2,220.0,281.0,0,8305194,Sucursal El Bosque Sur,155000,75.1,2400000,632167190,3
105000000,2950.0,130760.0,Maipu,av4poniente,3,2,60.0,100.0,0,8378994,Unne,580000,50.2,850000,120315691,0
818570000,23000.0,1019390.0,LasCondes,CasaconPiscinaenOxford,5,3,295.0,790.0,3,11525269,Nexxos,310000,76.2,2800000,938054540,2
153037000,4300.0,190582.0,Maipu,Maipú,2,2,80.0,158.0,1,8767062,Agente Propiedades,580000,50.2,850000,175375414,0
387931000,10900.0,483102.0,Huechuraba,Casaenventaenlomasdelcarmen,4,4,140.0,400.0,2,11129351,Nexxos,110000,49.3,800000,444556282,3
152000000,4271.0,189290.0,PuenteAlto,AvenidaParquedelEste,3,2,113.0,250.0,2,8458552,Houm,650000,42.1,680000,174192650,0
373339100,10490.0,464930.0,LaReina,MetroCastilloVelasco(L3),3,2,159.0,295.0,3,11136772,Nexxos,100000,70.3,1900000,427834440,0
110000000,3091.0,136986.0,Maipu,Av4ponienteconMarcoAntonio,3,2,65.0,128.0,0,8653889,Unne,580000,50.2,850000,126066373,0
380000000,10677.0,473225.0,Nunoa,NuñezdeArce-ChileEspaña,3,1,130.0,184.0,0,10226100,Grupo Premium Propiedades Santiago,250000,68.7,1700000,435461231,0
66197400,1860.0,82438.0,Paine,arrecife,2,1,32.0,103.0,0,9513135,Unne,80000,41.5,610000,75860063,0
252689000,7100.0,314681.0,Huechuraba,Avelcarmen,4,3,114.0,144.0,2,9261160,Unne,110000,49.3,800000,289573358,3
84800000,2383.0,105604.0,LaFlorida,Laflorida,5,2,120.0,103.0,2,11157843,Mi Llave,400000,53.6,950000,97190607,3
124565000,3500.0,155125.0,LaFlorida,LaFlorida,3,2,110.0,160.0,2,10119283,Agente Propiedades,400000,53.6,950000,142747430,0
921781000,25900.0,1147922.0,Providencia,PedrodeValdiviaNorte,4,3,218.0,660.0,4,11160127,Nexxos,155000,75.1,2400000,1056330982,3
700000000,19668.0,871731.0,LaFlorida,EstadosUnidos,8,5,400.0,1000.0,6,8661089,Houm,400000,53.6,950000,802158987,2
138801000,3900.0,172853.0,PuenteAlto,Av.Tobalaba/Av.SanCarlos,3,2,86.0,110.0,0,5415980,Procasa Adrián Ulloa Propiedades,650000,42.1,680000,159061422,0
533850000,15000.0,664819.0,PenaloLen,CondominioJardínLaForesta,3,3,151.0,420.0,2,6775099,Unne,260000,52.8,870000,611774700,3
185000000,5198.0,230386.0,PuenteAlto,ParqueSanFrancisco,4,2,64.0,64.0,0,11524649,Urbalia,650000,42.1,680000,212000326,0
227420100,6390.0,283213.0,Colina,EstanciaLiray,4,3,130.0,130.0,3,11524615,Urbalia,180000,53.1,920000,260616022,3
177950000,5000.0,221606.0,LasCondes,RíoGuadiana/PaulHarris,2,3,175.0,200.0,1,10231699,Vivaqui Propiedades,310000,76.2,2800000,203924900,0
355900000,10000.0,443213.0,PadreHurtado,Santaherminia891,4,3,175.0,380.0,3,11524587,Mi Llave,65000,42.3,640000,407849800,3
363018000,10200.0,452077.0,Huechuraba,CaciquesChilenosnorte,5,4,160.0,318.0,2,7646217,Unne,110000,49.3,800000,416006796,3
886191000,24900.0,1103600.0,LoBarnechea,CondominioLosBravos-Exclusivo,4,4,300.0,803.0,4,11164853,Nexxos,120000,74.8,2600000,1015546002,2
302515000,8500.0,376731.0,Providencia,CasacomercialyresidencialapasosdeBellavistayClínicaSantaMaría,5,4,216.0,226.0,1,9750355,Unne,155000,75.1,2400000,346672330,3
419962000,11800.0,522991.0,LaReina,SimónGonzáles/Loreley,4,4,134.0,408.0,0,10782581,Sucursal Cantagallo,100000,70.3,1900000,481262764,3
88000000,2473.0,109589.0,Pudahuel,argos/lagunasur,3,2,56.0,84.0,1,11523211,Grupo Premium Propiedades Santiago,260000,44.3,710000,100861256,0
197000000,5535.0,245330.0,Recoleta,MetroDorsalYC60515/Av.Recoleta,9,8,199.0,180.0,0,9043768,Propiedades Centro Santiago SPA,180000,48.5,780000,225744864,2
195745000,5500.0,243767.0,PuenteAlto,MetroLasMercedes,3,3,129.0,129.0,2,10840006,Grupo Premium Propiedades Santiago,650000,42.1,680000,224317390,3
