Price_UF,Comuna,Dorms,Baths,Built Area,Total Area,Parking,Realtor,UF_m2,log_price,log_area
22000.0,LaReina,4,3,300.0,485.0,3,GRUPO INOVO PRO,73.333336,9.998797,6.184149
7345.0,SanMiguel,2,2,98.0,300.0,1,GRUPO INOVO PRO,74.94898,8.901775,5.7037826
11990.0,Peñalolén,5,4,180.0,490.0,2,GRUPO INOVO PRO,66.611115,9.391829,6.1944056
2217.0,PuenteAlto,3,1,69.0,125.0,2,Legales y Propiedades SpA,32.130436,7.7039104,4.828314
1303.0,PuenteAlto,2,1,67.0,60.0,1,Legales y Propiedades SpA,19.447762,7.172425,4.0943446
2079.0,LaPintana,3,1,62.0,88.0,1,Legales y Propiedades SpA,33.532257,7.6396422,4.477337
2217.0,Talagante,4,1,68.0,128.0,1,Legales y Propiedades SpA,32.60294,7.7039104,4.8520303
2079.0,LaPintana,3,2,90.0,80.0,1,Legales y Propiedades SpA,23.1,7.6396422,4.3820267
4435.0,PuenteAlto,5,2,165.0,315.0,1,Legales y Propiedades SpA,26.878788,8.397283,5.7525725
1802.0,PuenteAlto,4,2,44.0,72.0,1,Legales y Propiedades SpA,40.954544,7.4966526,4.276666
1386.0,LaPintana,5,1,58.0,66.0,1,Legales y Propiedades SpA,23.896551,7.234177,4.189655
4435.0,Buin,3,2,91.0,268.0,2,Legales y Propiedades SpA,48.736263,8.397283,5.590987
2411.0,PuenteAlto,4,1,83.0,89.0,1,Legales y Propiedades SpA,29.048193,7.787797,4.4886365
4573.0,PuenteAlto,3,1,110.0,338.0,4,Desconocido,41.572727,8.427925,5.8230457
12700.0,Colina,4,4,160.0,550.0,3,Kinast Propiedades,79.375,9.449357,6.3099184
4989.0,Quilicura,3,3,87.0,142.0,2,GRUPO INOVO PRO,57.344826,8.514991,4.955827
1802.0,Lampa,3,2,54.0,294.0,2,GRUPO INOVO PRO,33.37037,7.4966526,5.68358
3600.0,Maipú,5,3,138.0,160.0,2,Metro cúbico propiedades,26.086956,8.188689,5.075174
13500.0,LasCondes,3,3,135.0,190.0,2,GRUPO INOVO PRO,100.0,9.510445,5.247024
9000.0,Ñuñoa,4,2,115.0,172.0,3,GRUPO INOVO PRO,78.26087,9.1049795,5.1474943
3326.0,SanBernardo,4,3,147.0,90.0,2,Easyprop,22.62585,8.109526,4.4998097
10000.0,Peñalolén,5,3,154.0,240.0,2,Easyprop,64.93507,9.2103405,5.480639
3326.0,IsladeMaipo,4,2,140.0,280.0,2,Easyprop,23.757143,8.109526,5.6347895
3880.0,SanJoaquín,4,1,81.0,180.0,2,Propital,47.901234,8.263591,5.192957
4300.0,Pudahuel,3,3,114.0,80.0,2,Desconocido,37.7193,8.36637,4.3820267
3300.0,Maipú,3,2,100.0,100.0,1,Brokers Inmobiliarios,33.0,8.101678,4.6051702
3775.0,Maipú,3,2,90.0,120.0,2,Vip Gestion Inmobiliaria,41.944443,8.2361555,4.787492
4160.0,Maipú,3,3,67.0,120.0,1,Brokers Inmobiliarios,62.089554,8.33327,4.787492
3200.0,LaFlorida,3,2,116.0,131.0,2,Easyprop,27.586206,8.070906,4.8751974
4000.0,Melipilla,4,3,128.0,150.0,1,Desconocido,31.25,8.294049,5.0106354
3465.0,CerroNavia,4,1,104.0,160.0,1,Desconocido,33.317307,8.150468,5.075174
3049.0,PuenteAlto,3,2,43.0,91.0,1,Legales y Propiedades SpA,70.906975,8.022569,4.5108595
3650.0,SanBernardo,3,1,69.0,150.0,1,Desconocido,52.898552,8.202482,5.0106354
7484.0,PuenteAlto,4,1,81.0,919.0,4,Desconocido,92.395065,8.920523,6.823286
5700.0,PuenteAlto,3,2,103.0,209.0,2,Easyprop,55.339806,8.648221,5.3423343
5266.0,PadreHurtado,4,3,253.0,309.0,5,Easyprop,20.81423,8.569026,5.733341
2550.0,Pudahuel,5,1,126.0,103.0,1,Nexxos,20.238094,7.8438487,4.634729
18500.0,Colina,6,5,329.0,921.0,6,Nexxos,56.231003,9.825526,6.82546
3825.0,Cerrillos,4,2,107.0,190.0,2,Easyprop,35.747665,8.249313,5.247024
8600.0,LaFlorida,4,3,115.0,300.0,3,Easyprop,74.78261,9.059518,5.7037826
10990.0,LaFlorida,3,3,183.0,325.0,3,Easyprop,60.054646,9.304741,5.7838254
5266.0,Quilicura,4,2,110.0,250.0,3,Easyprop,47.872726,8.569026,5.521461
7500.0,LaReina,3,2,85.0,118.0,1,Unne,88.23529,8.922658,4.7706847
2772.0,Pudahuel,2,1,64.0,70.0,1,Easyprop,43.3125,7.9273243,4.248495
5211.0,Curacaví,3,2,118.0,688.0,4,Unne,44.16102,8.558527,6.5337887
7206.0,EstaciónCentral,4,3,139.0,147.0,1,Desconocido,51.84173,8.882669,4.9904327
6750.0,LaFlorida,3,3,124.0,198.0,2,Propital,54.435482,8.817298,5.288267
11000.0,Ñuñoa,7,4,170.0,303.0,6,Propital,64.70588,9.305651,5.7137327
3742.0,Maipú,3,3,90.0,112.0,1,alejandra escanilla garrido,41.577778,8.227376,4.7184987
2578.0,Maipú,2,1,50.0,140.0,3,alejandra escanilla garrido,51.56,7.854769,4.9416423
3659.0,Maipú,7,3,145.0,110.0,1,alejandra escanilla garrido,25.234482,8.204946,4.7004805
3465.0,Maipú,2,1,54.0,128.0,2,alejandra escanilla garrido,64.166664,8.150468,4.8520303
2356.0,Melipilla,3,2,45.0,104.0,3,Desconocido,52.355556,7.7647204,4.644391
17000.0,Colina,5,4,240.0,570.0,2,Desconocido,70.833336,9.740969,6.3456364
4250.0,Cerrillos,3,2,92.0,170.0,2,Unne,46.195652,8.354674,5.1357985
2217.0,Lampa,3,1,110.0,141.0,2,Desconocido,20.154545,7.7039104,4.94876
13750.0,LasCondes,5,3,165.0,460.0,3,Lorraine Landon Propiedades,83.333336,9.528794,6.1312265
6708.0,PuenteAlto,4,3,149.0,342.0,2,Desconocido,45.020134,8.811056,5.8348107
4085.0,PuenteAlto,3,2,94.0,94.0,2,Corredores Asociados,43.457447,8.315077,4.543295
8500.0,Colina,4,3,130.0,300.0,2,Easyprop,65.38461,9.047821,5.7037826
8315.0,Recoleta,3,1,64.0,390.0,8,Fe Propiedades Spa,129.92188,9.025816,5.966147
6450.0,Recoleta,4,2,90.0,476.0,4,Mi Llave,71.666664,8.771835,6.1654177
2025.0,Colina,3,1,67.0,110.0,2,Unne,30.22388,7.613325,4.7004805
5570.0,LaFlorida,3,2,81.0,496.0,3,Easyprop,68.765434,8.625151,6.206576
16000.0,LasCondes,5,4,166.0,416.0,3,Easyprop,96.385544,9.680344,6.0306854
7000.0,Peñalolén,5,3,110.0,180.0,2,Easyprop,63.636364,8.853665,5.192957
9300.0,Colina,5,4,137.0,511.0,3,Easyprop,67.88321,9.13777,6.2363696
2500.0,PedroAguirreCerda,5,3,140.0,200.0,2,Corredores Asociados,17.857143,7.824046,5.2983174
3900.0,LaFlorida,3,1,100.0,250.0,2,Corredores Asociados,39.0,8.268732,5.521461
5239.0,Maipú,4,3,161.0,128.0,3,Nexxos,32.54037,8.563886,4.8520303
2417.0,Talagante,2,2,61.0,101.0,1,Nexxos,39.62295,7.7902822,4.6151204
12473.0,Peñalolén,4,2,360.0,714.0,4,Todo Propiedades,34.64722,9.431322,6.570883
4850.0,Maipú,3,3,140.0,220.0,3,Todo Propiedades,34.642857,8.486734,5.3936276
3742.0,LaFlorida,4,2,100.0,160.0,2,Corredores Asociados,37.42,8.227376,5.075174
15000.0,LasCondes,5,4,190.0,190.0,2,Desconocido,78.947365,9.615806,5.247024
12800.0,Peñalolén,3,4,154.0,438.0,4,Mi Llave,83.11688,9.4572,6.082219
13100.0,Colina,3,3,140.0,450.0,2,Unne,93.57143,9.480368,6.1092477
3900.0,Quilicura,2,2,72.0,192.0,5,Nexxos,54.166668,8.268732,5.2574954
8000.0,Maipú,4,2,100.0,147.0,2,Todo Propiedades,80.0,8.987197,4.9904327
6700.0,Maipú,3,3,120.0,253.0,2,RUKAM SPA,55.833332,8.809863,5.5333896
3326.0,Maipú,3,2,60.0,150.0,1,Desconocido,55.433334,8.109526,5.0106354
16500.0,LaReina,3,3,140.0,416.0,2,Desconocido,117.85714,9.711116,6.0306854
8500.0,Colina,3,3,120.0,350.0,3,Desconocido,70.833336,9.047821,5.857933
9700.0,Peñalolén,5,5,172.0,244.0,4,Nexxos,56.395348,9.179881,5.497168
18490.0,Vitacura,3,2,140.0,401.0,2,Easyprop,132.07143,9.8249855,5.9939613
2495.0,Pudahuel,4,2,85.0,100.0,1,Corredores Asociados,29.352942,7.822044,4.6051702
4435.0,Maipú,3,3,90.0,180.0,1,Corredores Asociados,49.27778,8.397283,5.192957
4102.0,Maipú,6,2,120.0,160.0,1,Corredores Asociados,34.183334,8.31923,5.075174
3750.0,Maipú,3,3,66.0,118.0,1,Corredores Asociados,56.81818,8.229511,4.7706847
5500.0,LaFlorida,4,4,119.0,200.0,2,Schumacher Propiedades,46.218487,8.612503,5.2983174
11800.0,Peñalolén,3,4,160.0,400.0,2,Nexxos,73.75,9.3758545,5.9914646
3575.0,PedroAguirreCerda,6,3,80.0,270.0,2,Agente Propiedades,44.6875,8.181721,5.598422
4130.0,Maipú,3,2,90.0,144.0,2,RUKAM SPA,45.88889,8.326033,4.9698133
13990.0,Colina,3,3,170.0,350.0,3,Unne,82.29412,9.546098,5.857933
2690.0,Peñaflor,3,1,95.0,87.0,1,Propital,28.31579,7.8972964,4.465908
22980.0,LasCondes,7,5,324.0,700.0,3,Nexxos,70.92593,10.042379,6.55108
11990.0,Colina,4,4,160.0,470.0,5,Unne,74.9375,9.391829,6.152733
6000.0,Macul,2,1,81.0,240.0,2,Grupo Premium Propiedades Santiago,74.07407,8.699514,5.480639
10204.0,Providencia,3,3,121.0,136.0,1,Grupo Premium Propiedades Santiago,84.33058,9.2305355,4.912655
1885.0,PuenteAlto,2,1,45.0,45.0,1,Corredores Asociados,41.88889,7.541683,3.8066626
3603.0,PuenteAlto,3,2,65.0,102.0,1,Corredores Asociados,55.43077,8.189522,4.624973
11950.0,Colina,3,4,138.0,394.0,3,Propital,86.5942,9.388487,5.976351
9480.0,Buin,3,3,128.0,308.0,4,Nexxos,74.0625,9.1569395,5.7300997
15000.0,Colina,3,3,204.0,204.0,2,Corredores Asociados,73.52941,9.615806,5.31812
13800.0,Colina,3,3,193.0,193.0,4,Corredores Asociados,71.502594,9.532424,5.26269
10500.0,Colina,3,4,232.0,232.0,5,Corredores Asociados,45.25862,9.2591305,5.4467373
11650.0,Colina,3,3,140.0,140.0,2,Corredores Asociados,83.21429,9.363062,4.9416423
15300.0,Colina,4,4,200.0,200.0,2,Corredores Asociados,76.5,9.635608,5.2983174
16990.0,Colina,4,3,266.0,266.0,8,Corredores Asociados,63.87218,9.74038,5.583496
16800.0,Colina,4,4,197.0,197.0,2,Corredores Asociados,85.27919,9.729135,5.2832036
14000.0,Colina,4,4,250.0,250.0,2,Corredores Asociados,56.0,9.546813,5.521461
4300.0,Lampa,3,3,78.0,155.0,1,Desconocido,55.128204,8.36637,5.043425
4850.0,Maipú,5,3,136.0,153.0,2,Propital,35.661766,8.486734,5.030438
22000.0,LoBarnechea,4,3,191.0,426.0,2,Berrios Zegers,115.18324,9.998797,6.0544395
6550.0,LaFlorida,3,3,116.0,155.0,1,Alto Andes,56.46552,8.78722,5.043425
6100.0,LaFlorida,3,2,73.0,130.0,1,Nexxos,83.561646,8.716044,4.8675346
1650.0,Peñaflor,2,1,66.0,81.0,1,Propital,25.0,7.4085307,4.394449
13900.0,Colina,5,4,165.0,380.0,3,Unne,84.242424,9.539644,5.9401712
13990.0,Colina,3,3,170.0,400.0,3,Unne,82.29412,9.546098,5.9914646
12950.0,Vitacura,4,3,110.0,160.0,3,Unne,117.72727,9.468851,5.075174
3908.0,Maipú,4,3,93.0,162.0,2,Propital,42.021507,8.270781,5.0875964
1940.0,Colina,3,1,70.0,78.0,1,Urbalia,27.714285,7.570443,4.356709
1996.0,SanBernardo,4,1,87.0,76.0,1,Desconocido,22.94253,7.5989003,4.3307333
4296.0,Maipú,3,2,75.0,190.0,2,Propital,57.28,8.365439,5.247024
2106.0,Quilicura,2,1,90.0,140.0,1,Desconocido,23.4,7.652546,4.9416423
1996.0,Maipú,3,1,50.0,78.0,1,Desconocido,39.92,7.5989003,4.356709
5485.0,Maipú,3,2,83.0,167.0,2,Propital,66.084335,8.609773,5.117994
27800.0,LoBarnechea,4,4,282.0,860.0,4,Berrios Zegers,98.58156,10.232791,6.7569323
11000.0,Colina,3,3,140.0,450.0,3,Unne,78.57143,9.305651,6.1092477
3825.0,SanBernardo,4,2,90.0,400.0,2,Corredores Asociados,42.5,8.249313,5.9914646
11500.0,Colina,3,3,134.0,340.0,2,Unne,85.82089,9.350102,5.8289456
3660.0,Macul,3,1,85.0,250.0,2,Corredores Asociados,43.058823,8.205218,5.521461
6200.0,Maipú,4,4,128.0,160.0,2,Espinoza Propiedades,48.4375,8.732305,5.075174
1940.0,Talagante,2,1,50.0,80.0,1,Brokers Inmobiliarios,38.8,7.570443,4.3820267
5750.0,Colina,3,3,98.0,300.0,2,Easyprop,58.67347,8.656955,5.7037826
7352.0,SanJosédeMaipo,3,3,190.0,670.0,10,Corredores Asociados,38.694736,8.902728,6.5072775
2550.0,Renca,3,2,125.0,165.0,2,Unne,20.4,7.8438487,5.1059456
8454.0,LaCisterna,3,1,169.0,480.0,2,Propital,50.02367,9.042395,6.173786
1600.0,Buin,3,1,60.0,78.0,1,Easyprop,26.666666,7.377759,4.356709
1680.0,Buin,2,1,75.0,100.0,2,Easyprop,22.4,7.426549,4.6051702
2100.0,SanBernardo,5,2,58.0,61.0,1,Easyprop,36.206898,7.6496925,4.1108737
2370.0,SanBernardo,3,2,180.0,180.0,2,Easyprop,13.166667,7.770645,5.192957
2250.0,Buin,2,1,45.0,112.0,3,Easyprop,50.0,7.7186856,4.7184987
2800.0,SanBernardo,4,2,110.0,130.0,2,Easyprop,25.454546,7.9373746,4.8675346
1670.0,SanBernardo,2,1,43.0,60.0,1,Easyprop,38.837208,7.420579,4.0943446
4575.0,Conchalí,5,4,204.0,160.0,6,Easyprop,22.42647,8.428362,5.075174
1827.0,Maipú,2,2,59.0,64.0,1,Propital,30.966103,7.510431,4.158883
5266.0,ElBosque,5,3,130.0,162.0,2,Unne,40.50769,8.569026,5.0875964
3208.0,Lampa,3,2,76.0,108.0,2,Hudson Propiedades,42.210526,8.073403,4.6821313
4590.0,PuenteAlto,3,3,90.0,150.0,1,Nexxos,51.0,8.431635,5.0106354
2633.0,PedroAguirreCerda,3,1,54.0,210.0,1,Giovanna Pomar,48.75926,7.8758793,5.3471074
3890.0,Maipú,5,2,92.0,120.0,1,Giovanna Pomar,42.282608,8.266165,4.787492
11500.0,Colina,3,3,140.0,355.0,3,Unne,82.14286,9.350102,5.872118
7400.0,Quilicura,4,3,130.0,230.0,2,Unne,56.923077,8.909235,5.4380794
4989.0,LaFlorida,3,2,110.0,110.0,3,Urbalia,45.354546,8.514991,4.7004805
11000.0,Ñuñoa,4,3,103.0,270.0,2,Vivaqui Propiedades,106.79612,9.305651,5.598422
3964.0,PuenteAlto,4,4,170.0,170.0,1,Corredores Asociados,23.317648,8.285009,5.1357985
4900.0,LaFlorida,3,3,75.0,120.0,1,Corredores Asociados,65.333336,8.49699,4.787492
8100.0,IsladeMaipo,3,3,160.0,400.0,2,Corredores Asociados,50.625,8.9996195,5.9914646
1802.0,SanBernardo,2,1,55.0,63.0,1,Corredores Asociados,32.763638,7.4966526,4.1431346
1524.0,ElMonte,2,1,45.0,45.0,3,Corredores Asociados,33.866665,7.329094,3.8066626
6750.0,LaFlorida,3,3,116.0,150.0,1,Alto Andes,58.189655,8.817298,5.0106354
11900.0,Colina,4,3,160.0,500.0,3,Unne,74.375,9.384294,6.214608
5599.0,Buin,3,2,179.0,205.0,2,Urbalia,31.27933,8.630343,5.32301
1802.0,PuenteAlto,3,1,51.0,85.0,1,Mi Llave,35.333332,7.4966526,4.4426513
4019.0,Maipú,4,2,110.0,152.0,6,Propital,36.536366,8.298788,5.0238805
16000.0,Colina,6,5,227.0,873.0,3,Propital,70.48458,9.680344,6.7719355
3800.0,Quilicura,4,2,118.0,145.0,2,Corredora y Administradora de Propiedades Bustamante Rodriguez y Asociados SpA,32.20339,8.242756,4.9767337
4435.0,Maipú,4,3,143.0,159.0,1,Corretajes Prosal,31.013987,8.397283,5.0689044
2217.0,Pudahuel,4,1,90.0,86.0,1,Corretajes Prosal,24.633333,7.7039104,4.454347
2356.0,Maipú,3,1,80.0,200.0,3,Nexxos,29.45,7.7647204,5.2983174
8684.0,Peñalolén,5,2,142.0,295.0,2,Nexxos,61.15493,9.069238,5.6869755
6910.0,Maipú,3,2,124.0,155.0,1,Desconocido,55.725807,8.840725,5.043425
10390.0,LasCondes,4,2,116.0,252.0,2,Corredores Asociados,89.56896,9.248599,5.529429
3326.0,PuenteAlto,3,3,65.0,144.0,1,Corredores Asociados,51.16923,8.109526,4.9698133
3325.0,Peñaflor,3,2,90.0,134.0,2,Tarek Propiedades,36.944443,8.109225,4.89784
4295.0,Peñaflor,3,2,130.0,150.0,1,Tarek Propiedades,33.03846,8.365207,5.0106354
2910.0,LaFlorida,3,1,60.0,100.0,1,Recio Gestión Inmobiliaria Ltda,48.5,7.9759083,4.6051702
4296.0,PuenteAlto,3,3,89.0,160.0,2,Mi Llave,48.269665,8.365439,5.075174
3050.0,Pudahuel,4,2,73.0,107.0,1,Nexxos,41.780823,8.022897,4.6728287
6200.0,EstaciónCentral,3,1,120.0,340.0,10,Nexxos,51.666668,8.732305,5.8289456
2780.0,EstaciónCentral,2,1,68.0,162.0,1,Nexxos,40.882355,7.9302063,5.0875964
7999.0,LaFlorida,4,3,138.0,254.0,2,Nexxos,57.963768,8.987072,5.5373344
6375.0,PuenteAlto,3,2,150.0,210.0,3,Nexxos,42.5,8.760139,5.3471074
16600.0,LasCondes,4,4,190.0,300.0,3,Sucursal Cantagallo,87.36842,9.717158,5.7037826
2883.0,Quilicura,2,2,80.0,80.0,1,Mi Llave,36.0375,7.9665866,4.3820267
6200.0,Buin,3,3,98.0,200.0,3,Nexxos,63.265305,8.732305,5.2983174
4600.0,Buin,5,3,125.0,180.0,2,Nexxos,36.8,8.433811,5.192957
4550.0,Buin,4,3,89.0,184.0,3,Nexxos,51.123596,8.422882,5.214936
3500.0,Buin,3,2,66.0,189.0,3,Nexxos,53.030304,8.160519,5.241747
4300.0,Peñalolén,3,2,83.0,103.0,1,Nexxos,51.807228,8.36637,4.634729
4500.0,Buin,3,2,110.0,220.0,3,Nexxos,40.909092,8.411833,5.3936276
2079.0,Santiago,4,1,55.0,55.0,2,Corredores Asociados,37.8,7.6396422,4.0073333
12334.0,LaReina,4,2,145.0,450.0,4,Unne,85.06207,9.4201145,6.1092477
3880.0,Maipú,4,2,120.0,140.0,2,Unne,32.333332,8.263591,4.9416423
14730.0,Colina,3,4,150.0,518.0,2,Unne,98.2,9.597642,6.249975
6090.0,Huechuraba,3,3,118.0,159.0,1,Nexxos,51.61017,8.714403,5.0689044
2380.0,PuenteAlto,3,1,96.0,202.0,1,Corredores Asociados,24.791666,7.7748556,5.3082676
13000.0,LasCondes,4,3,160.0,190.0,2,Unne,81.25,9.472705,5.247024
7600.0,LaReina,3,1,88.0,275.0,2,Corredores Asociados,86.36364,8.935904,5.616771
11900.0,LaReina,4,4,163.0,227.0,2,Corredores Asociados,73.006134,9.384294,5.42495
6990.0,Macul,5,2,140.0,320.0,1,Unne,49.92857,8.852236,5.768321
11200.0,Providencia,5,3,129.0,210.0,2,Unne,86.82171,9.323669,5.3471074
2293.0,Quilicura,4,2,95.0,100.0,1,Easyprop,24.136843,7.7376165,4.6051702
3603.0,Quilicura,3,3,78.0,161.0,1,Corredores Asociados,46.192307,8.189522,5.081404
6090.0,Quilicura,3,3,115.0,176.0,1,Corredores Asociados,52.95652,8.714403,5.170484
14000.0,LoBarnechea,5,4,140.0,300.0,2,Unne,100.0,9.546813,5.7037826
12000.0,LaReina,4,3,210.0,430.0,2,Mi Llave,57.142857,9.392662,6.063785
3980.0,Maipú,5,2,92.0,121.0,1,Brokers Inmobiliarios,43.260868,8.289037,4.7957907
3742.0,Maipú,5,2,140.0,140.0,1,Corredores Asociados,26.72857,8.227376,4.9416423
4850.0,Quilicura,4,3,98.0,117.0,1,Unne,49.489796,8.486734,4.762174
4072.0,Maipú,3,3,78.0,144.0,2,Propital,52.205128,8.31189,4.9698133
2356.0,Maipú,3,1,65.0,65.0,1,Desconocido,36.246155,7.7647204,4.1743875
2966.0,LaFlorida,4,1,88.0,128.0,3,Desconocido,33.704544,7.9949694,4.8520303
3326.0,LaFlorida,2,1,98.0,150.0,3,Unne,33.938774,8.109526,5.0106354
3880.0,LaFlorida,6,2,156.0,108.0,1,Brokers Inmobiliarios,24.871796,8.263591,4.6821313
4352.0,Santiago,3,3,81.0,152.0,2,Corredores Asociados,53.728394,8.378391,5.0238805
19900.0,Providencia,5,5,220.0,400.0,1,Desconocido,90.454544,9.898475,5.9914646
4445.0,SanBernardo,3,2,137.0,227.0,2,Corredores Asociados,32.445255,8.399535,5.42495
3326.0,EstaciónCentral,3,1,77.0,55.0,1,Desconocido,43.194805,8.109526,4.0073333
6098.0,LaFlorida,5,3,117.0,203.0,2,Grupo Premium Propiedades Santiago,52.11966,8.715716,5.313206
3852.0,Maipú,3,2,92.0,195.0,1,Grupo Premium Propiedades Santiago,41.869564,8.256348,5.273
6000.0,Lampa,3,3,90.0,133.0,2,Grupo Premium Propiedades Santiago,66.666664,8.699514,4.890349
4800.0,Lampa,4,3,121.0,90.0,2,Grupo Premium Propiedades Santiago,39.669422,8.476371,4.4998097
8500.0,Peñalolén,3,3,100.0,125.0,2,Propital,85.0,9.047821,4.828314
2439.0,Maipú,3,2,78.0,75.0,1,Grupo Premium Propiedades Santiago,31.26923,7.7993436,4.317488
8350.0,Lampa,3,3,120.0,220.0,3,Grupo Premium Propiedades Santiago,69.583336,9.030017,5.3936276
6902.0,LaFlorida,3,3,108.0,174.0,2,Grupo Premium Propiedades Santiago,63.907406,8.839566,5.159055
4650.0,Lampa,4,3,121.0,90.0,2,Grupo Premium Propiedades Santiago,38.429752,8.444622,4.4998097
18000.0,Independencia,3,2,180.0,180.0,4,Corredores Asociados,100.0,9.798127,5.192957
8290.0,Pudahuel,3,3,124.0,220.0,2,Nexxos,66.854836,9.022805,5.3936276
7200.0,LaFlorida,3,3,116.0,175.0,1,Alto Andes,62.068966,8.881836,5.164786
4496.0,PuenteAlto,4,1,92.0,286.0,2,Propital,48.869564,8.410943,5.655992
3492.0,LaFlorida,3,2,68.0,130.0,2,Unne,51.35294,8.15823,4.8675346
3465.0,Quilicura,3,3,77.0,90.0,2,Unne,45.0,8.150468,4.4998097
18000.0,Peñalolén,6,4,250.0,670.0,4,Corredores Asociados,72.0,9.798127,6.5072775
6375.0,Peñalolén,3,2,149.0,200.0,2,Corredores Asociados,42.785236,8.760139,5.2983174
9000.0,Macul,2,3,178.0,480.0,4,Unne,50.5618,9.1049795,6.173786
2661.0,Maipú,2,1,100.0,150.0,1,Mi Llave,26.61,7.8864574,5.0106354
14740.0,Colina,3,4,150.0,518.0,2,Unne,98.26667,9.59832,6.249975
19956.0,Providencia,7,5,275.0,464.0,4,Propital,72.567276,9.901285,6.1398845
12500.0,Colina,5,5,220.0,800.0,4,Propital,56.81818,9.433484,6.684612
15490.0,LoBarnechea,4,4,170.0,380.0,2,Unne,91.117645,9.64795,5.9401712
11800.0,Peñalolén,4,3,350.0,500.0,2,RUKAM SPA,33.714287,9.3758545,6.214608
3880.0,Maipú,3,2,88.0,138.0,1,Unne,44.090908,8.263591,4.9272537
9700.0,LaFlorida,5,4,152.0,315.0,2,Arsen Propiedades,63.81579,9.179881,5.7525725
6624.0,ElBosque,5,3,140.0,360.0,6,Unne,47.314285,8.798454,5.886104
3465.0,Lampa,3,3,100.0,258.0,5,Easyprop,34.65,8.150468,5.5529594
9300.0,PadreHurtado,4,3,140.0,140.0,1,Easyprop,66.42857,9.13777,4.9416423
5253.0,Cerrillos,3,2,139.0,149.0,2,Easyprop,37.791367,8.566555,5.0039463
9978.0,Ñuñoa,4,3,146.0,184.0,2,Unne,68.34247,9.2081375,5.214936
21800.0,LasCondes,5,5,280.0,436.0,4,Unne,77.85714,9.989665,6.0776424
3326.0,CerroNavia,4,3,106.0,158.0,3,Desconocido,31.37736,8.109526,5.062595
5890.0,Pudahuel,3,2,104.0,200.0,1,Nexxos,56.634617,8.681011,5.2983174
9314.0,PadreHurtado,3,4,180.0,200.0,3,Easyprop,51.744446,9.139274,5.2983174
5100.0,Peñalolén,3,2,77.0,164.0,1,Propital,66.233765,8.536996,5.0998664
2217.0,LoPrado,3,2,100.0,120.0,1,Unne,22.17,7.7039104,4.787492
14240.0,Colina,3,4,150.0,518.0,2,Propital,94.933334,9.56381,6.249975
14700.0,LoBarnechea,5,4,140.0,322.0,4,Unne,105.0,9.595603,5.7745514
9500.0,LaFlorida,3,3,119.0,356.0,3,Arsen Propiedades,79.83193,9.159047,5.874931
7450.0,Buin,4,3,131.0,321.0,2,Desconocido,56.870228,8.915969,5.771441
8500.0,Colina,4,3,125.0,337.0,3,Propital,68.0,9.047821,5.820083
2716.0,Paine,3,2,84.0,91.0,2,Unne,32.333332,7.9069157,4.5108595
4521.0,Maipú,4,2,110.0,170.0,3,Easyprop,41.1,8.416489,5.1357985
17000.0,LasCondes,4,4,180.0,500.0,3,Unne,94.44444,9.740969,6.214608
16790.0,Ñuñoa,4,3,186.0,426.0,3,Agencia Inmobiliaria Tradehouse,90.268814,9.7285385,6.0544395
4435.0,PuenteAlto,2,2,58.0,105.0,2,Vercetti Propiedades,76.465515,8.397283,4.65396
16100.0,Ñuñoa,5,4,179.0,536.0,3,Desconocido,89.94414,9.686575,6.2841344
5700.0,EstaciónCentral,3,1,150.0,357.0,6,Unne,38.0,8.648221,5.8777356
1552.0,LaPintana,2,1,86.0,90.0,1,Intermedia Propiedades,18.04651,7.3472996,4.4998097
3187.0,ElMonte,3,3,100.0,170.0,4,Propital,31.87,8.066835,5.1357985
4438.0,LaCisterna,4,2,125.0,240.0,2,Unne,35.504,8.397959,5.480639
3187.0,Renca,3,2,97.0,136.0,1,Unne,32.85567,8.066835,4.912655
3520.0,Maipú,3,2,75.0,124.0,1,Metro cúbico propiedades,46.933334,8.166216,4.8202815
11700.0,Colina,3,3,160.0,480.0,6,Desconocido,73.125,9.367344,6.173786
2190.0,Renca,5,2,114.0,120.0,2,Unne,19.210526,7.691657,4.787492
3187.0,PuenteAlto,3,2,94.0,230.0,4,Unne,33.904255,8.066835,5.4380794
2496.0,Paine,2,1,55.0,90.0,2,Unne,45.381817,7.822445,4.4998097
13600.0,Colina,4,5,166.0,619.0,3,Unne,81.92771,9.517825,6.4281054
12500.0,Peñalolén,3,3,133.0,333.0,4,Find Home,93.98496,9.433484,5.8081427
12000.0,Pudahuel,4,4,216.0,335.0,5,Find Home,55.555557,9.392662,5.814131
10200.0,Peñalolén,5,4,148.0,400.0,2,Find Home,68.91892,9.230143,5.9914646
16000.0,Colina,5,4,240.0,698.0,4,Find Home,66.666664,9.680344,6.548219
5543.0,Cerrillos,6,3,183.0,282.0,2,Unne,30.289618,8.620291,5.641907
16900.0,LasCondes,3,2,170.0,600.0,2,Nexxos,99.411766,9.735069,6.3969297
4900.0,Buin,3,3,89.0,200.0,2,Nexxos,55.05618,8.49699,5.2983174
9500.0,Huechuraba,4,3,140.0,160.0,2,Find Home,67.85714,9.159047,5.075174
21000.0,LasCondes,4,3,220.0,448.0,3,Nexxos,95.454544,9.952278,6.104793
3880.0,EstaciónCentral,4,2,90.0,243.0,1,Unne,43.11111,8.263591,5.4930615
